YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Rob Charlwood,1,1,Supercharged,Rob Charlwood.png,https://www.linkedin.com/in/robcharlwood/,,,,Stranger Teams: Keeping Demogorgons out of production,"Build SRE teams like 80s kids on bikes! With high trust, shared missions, honesty, and the ability to tackle monsters together. Learn why your SRE might be broken and how to fix it with psychological safety, teamwork, and better practices.",,"Rob Charlwood Fractional CTO | SRE Expert | Cloud Expert | Technical Speaker

With nearly 20 years of engineering expertise spanning infrastructure, DevOps, SRE, software, and web development, Rob excels in designing scalable, secure, and high-performance cloud infrastructure. His portfolio boasts delivering exceptional projects for renowned organisations, including John Lewis, Lloyds Bank, Deloitte, BBC, HMRC, Google, The FA Premier League, FIFA, UEFA, Major League Soccer, Shell, and Mars.

A seasoned cloud practitioner, Rob has deep experience with GCP, AWS, and Azure, as well as mastery of Kubernetes, Terraform, CI/CD pipelines, and programming languages like Go, Python, and JavaScript. Beyond technical prowess, he thrives in fast-paced environments, solving complex problems with creativity, adaptability, and a collaborative spirit.

Passionate about knowledge sharing, Rob actively contributes to the Open Source Community, co-organises the Django Bristol and Bath Users Group (DBBUG), and regularly speaks at local and industry events, including Golang Bristol meet ups."
,confirmed,Sohan Maheshwar,1,1,AuthZed,Sohan Maheshwar.png,https://www.linkedin.com/in/sohanmaheshwar/,,,,Surviving the Dual-Write Problem in Distributed Systems,"Dual writes are one of the most common sources of data inconsistency in distributed systems. This talk demystifies why dual writes cannot be made safe inside a single process, then walks through modern architectural patterns that teams use in production to eliminate or mitigate the problem.",,"Sohan is a Lead Developer Advocate at AuthZed, based in the Netherlands. He started his career as a developer building mobile apps and has been living in the cloud since 2013, in companies such as Amazon, Fermyon and Gupshup. He is also an O' Reilly author, having created a course on Cloud Concepts for Everyone. 

He has always been interested in emerging technologies and how it shapes the world around us."
,confirmed,Jake Page,1,1,MetalBear,Jake Page.png,https://www.linkedin.com/in/jake-page-aws/,,jakepage91,,"Honey, the Audience Broke My App: Reproduce & Fix Live in Kubernetes with mirrord","A room of engineers breaks my live app and we fix it together. They scan a QR code which triggers a real failure in a Kubernetes staging environment. Together we reproduce, trace, patch, and validate the fix with kubectl debug and mirrord. A real breakage repaired live.",,"I'm Jake a DevOps engineer turned DevRel. 

Over the last 5 years I have been heavily focused on the world of Cloud Native Dev tooling, from cloud FinOps, Packaging and Software Delivery, not exclusively but many times in the context of Kubernetes clusters. 

Having transitioned from a previous career as a high school teacher, any chance I get to speak in front of a crowd on topics that I'm passionate about I try to take. I'm a Lisbon resident and love to frequent the local meetup scene. So if you see me around, don't be a stranger and let's chat. "
,confirmed,_ClickHouse Meetup - After SREday,1,1,,ClickHouse Meetup.png,,,,,Meet & Greet,,,"After SREday wraps up, join us for ClickHouse Meetup, exclusively in screen 1!"
,confirmed,Adriana Villela - ClickHouse Meetup,1,1,Dynatrace,Adriana Villela - ClickHouse Meetup.png,https://www.linkedin.com/in/adrianavillela/,,,,Uncovered: The Hard Truth About OpenTelemetry's Vendor Neutrality,,,"After SREday wraps up, join us for ClickHouse Meetup, exclusively in screen 1!"
,confirmed,Dale McDiarmid - ClickHouse Meetup,1,1,ClickHouse,Dale McDiarmid - ClickHouse Meetup.png,https://www.linkedin.com/in/dalemcdiarmid/,,,,Observability Updates in ClickHouse,,,"After SREday wraps up, join us for ClickHouse Meetup, exclusively in screen 1!"
,confirmed,Chris Battarbee - ClickHouse Meetup,1,1,Metoro,Chris Battarbee - ClickHouse Meetup.png,https://www.linkedin.com/in/chrisbattarbee/,,,,How we built an SRE Agent with Clickhouse and eBPF,,,"After SREday wraps up, join us for ClickHouse Meetup, exclusively in screen 1!"
,confirmed,Rory Crispin - ClickHouse Meetup,1,1,ClickHouse,Rory Crispin - ClickHouse Meetup.png,https://www.linkedin.com/in/rory-crispin/,,,,Running Grafana at Scale,,,"After SREday wraps up, join us for ClickHouse Meetup, exclusively in screen 1!"
,confirmed,William Mendes,2,1,Coralogix,William Mendes.png,https://www.linkedin.com/in/william-mendes/,,WillSchulz,,SRE Management is a Hard Job. That’s Why You Should Do It Like an Engineer.,"Management feels messy, but it’s just another complex system, full of incidents, dependencies, and feedback loops. In this talk, you’ll learn how to apply engineering principles to leadership: observability, reliability, and iterative improvement for people instead of servers.",,"William Mendes is an Engineering Leader with over 15 years of experience designing, scaling, and leading high-performance systems and teams. "
,confirmed,Christian Melendez,2,1,AWS,Christian Melendez.png,https://www.linkedin.com/in/christianmldz/,,Christianhxc,,Two Autoscalers Walk into a Cluster: KEDA & Karpenter on Day-2 Duty,"Two autoscalers enter, one cluster wins! Master KEDA + Karpenter Day-2 magic to dynamically scale pods AND nodes. Cut waste, handle spikes, save $$$. Walk away with configs that make your cluster be as efficient and cost-optimized as possible.",,"Christian Melendez is Principal Specialist Solutions Architect and EMEA Lead for Compute at AWS, with a strong background in Kubernetes platform engineering. Author of the Kubernetes Autoscaling book. He has been working with Kubernetes since 2017, helping large enterprises—including telecommunications, airline, and ride-hailing companies—optimize their workloads. Christian is the creator of the Karpenter Blueprints project and an active contributor to autoscaling solutions in the cloud-native space. He frequently delivers talks and workshops on Karpenter and Kubernetes optimization strategies."
,confirmed,Ehsan Khodadadi,2,1,ING,Ehsan Khodadadi.png,https://www.linkedin.com/in/ehsankhodadadi/,,,,AISRE: It’s Time for AI Site Reliability Engineering,"Your API monitoring was green. Dashboards calm. Then a quiet spike: cost per task up 40%, grounded answer rate down 8%, and users start regenerating responses twice as often. Infra metrics say “all good” , but the model silently shifted behavior after a prompt tweak plus a vendor embedding update. Non-AI-adopted SRE doesn’t page you here. ​AISRE would.


As AI-powered systems move into production, many teams discover that traditional Site Reliability Engineering metrics​,latency, availability, and error rates​ are no longer sufficient to describe real system health. 

AI isn’t just predictable APIs anymore. We’re shipping probabilistic systems: prompts → retrieval → model decoding → agents → filters → feedback loops. Every layer can drift independently… and still return a 200 OK.


In this talk, ​I introduce AI Site Reliability Engineering (AISRE): an extension of SRE principles tailored specifically for AI-driven systems. ​I explore how reliability must expand to include semantic correctness, grounding quality, safe tool execution, economic efficiency, and controlled behavioral drift.",,"[**Ehsan Khodadadi**](https://www.linkedin.com/in/ehsankhodadadi/) is a Senior Site Reliability Engineer at ING, with extensive experience leading and building reliability practices across large-scale systems. Before rejoining ING, he led the Site Reliability Engineering team at LeasePlan, where he focused on system stability, team management, and operational excellence. His background includes roles at Techspire and BMW Group, where he combined deep technical expertise in DevOps and Linux systems with a pragmatic, hands-on approach to problem solving. Ehsan is known for creating strong engineering teams and improving service reliability through thoughtful automation and collaboration"
,confirmed,Yury Lysak,2,1,Independent,Yury Lysak.png,https://www.linkedin.com/in/yury-lysak-7905a122/,,,,SRE for pricing systems in Wealth & Fintech: Data‑Driven Solutions.,"How to use simple but powerful data concepts to design smarter, more transparent pricing for wealth and fintech products without over engineering.",,"Seasoned leader with 15+ years of experience driving growth, innovation, and operational excellence across tech, telecom, fintech and other sectors. Head of Strategic Projects at Lionsoul Global, leading the launch of investment and lending products on the platform and managing strategic partnerships."
,confirmed,Andy Kuszyk,2,1,Typeform,Andy Kuszyk.png,https://www.linkedin.com/in/andy-kuszyk/,,,,MCP is the new REST: making MCP our new API,"Typeform is fast becoming an AI-native platform. This means we're transforming our REST API into a platform that LLMs can easily discover and operate. In this talk, I'll share the architectural patterns we're using to achieve this, as well as real life examples of how we're making MCP our new API.",,"Andy Kuszyk is a Staff Engineer at Typeform, an occasional blog author, and an Emacs enthusiast! He's mostly worked in backend systems with the likes of Go, Terraform, and Kubernetes, but also enjoys thinking about the way teams work, communicate, and transfer knowledge."
,confirmed,Amila Mahaarachchi,2,1,WSO2,Amila Mahaarachchi.png,https://www.linkedin.com/in/amilamaharachchi/,,,,Building Abstractions That Matter: A Developer Platform on Kubernetes,"Kubernetes gives us powerful primitives, but a collection of primitives does not automatically become a developer platform. Platform teams are often left stitching together CI systems, GitOps, portals, observability stacks, and policy engines, only to expose the resulting complexity to developers.

This talk shares the architectural thinking behind OpenChoreo, an open-source, modular platform that introduces higher-level abstractions on top of Kubernetes and other CNCF projects. I'll walk through how OpenChoreo separates concerns using control, data, CI, and observability planes, and how this approach reduces developer cognitive load while preserving strong governance for platform engineers.

You'll learn how to design meaningful abstractions, when to hide and when to expose Kubernetes primitives, and how to balance developer experience with platform control. OpenChoreo brings together development workflows, a Backstage-powered portal, CI/CD, GitOps, and observability without turning Kubernetes into a developer-facing API.
If you're building or struggling with an internal developer platform, this talk is for you.",,"Amila heads the engineering team at WSO2. With over 15 years in the software industry—14 of them at WSO2—he has played a key role in shaping cloud-based solutions. Amila has led multiple teams, including WSO2 Cloud and Choreo, driving innovation in software development, deployment, and cloud operations. His extensive expertise spans the entire software lifecycle, from development to scalable cloud infrastructure."
,confirmed,Juan Pablo Vidal Araya,2,1,Ilustre Municipalidad de Santo Domingo,Juan Pablo Vidal Araya.png,https://www.linkedin.com/in/jpvidala/,,,,From ransomware hostage to leader in digital government: the rebirth of Santo Domingo,A Chilean municipality was brought to a standstill by a ransomware attack and emerged as a benchmark in digital government. This talk reveals how Santo Domingo turned a cyber crisis into a national model for cybersecurity and digital transformation.,,"I am Juan Pablo Vidal, a professional passionate about technology, innovation, and management. For more than seven years, I have supported public and private organizations in turning ideas into real, measurable services, always with a clear focus on digital transformation, cybersecurity, regulatory compliance, and personal data protection.

I am motivated by identifying opportunities for improvement, optimizing processes, and designing value propositions that simplify people’s lives. I enjoy both strategy, aligning objectives, resources, and reference frameworks, and execution, because I believe a project only truly matters when it moves from paper into practice and delivers concrete results.

In every challenge, I bring together technological curiosity, rigor in compliance, and a user-centered perspective. In this way, from the first spark of an idea to the day the solution is fully operational, I strive to ensure that innovation is secure, efficient, and above all, useful to those who need it."
,confirmed,Nicolas Takashi,2,1,Coralogix,Nicolas Takashi.png,https://www.linkedin.com/in/ntakashi/,,,,Reverse-Engineering PromQL Usage: A Proxy’s Tale,"Prometheus shows metrics but hides how queries are used. We built Prom Analytics Proxy to reveal who runs which PromQL queries, what slows them down, and which dashboards overload the backend, all without touching Prometheus, giving teams real visibility and control.",,"Nicolas is a Software Engineer with a Platform Engineer role at Coralogix. He's mostly interested in topics related to the observability ecosystem, as well as Kubernetes and distributed systems. He is also an open-source contributor to projects such as Prometheus Operator, Perses, and OpenTelemetry."
,confirmed,Goran Minov,3,1,Okta,Goran Minov.png,https://www.linkedin.com/in/lineargs/,,lineargs,,"Zero Infrastructure, Zero Phishing: Building a Serverless Security Framework on GCP",This is an intermediate talk suitable for backend developers and cloud architects. It includes a code walkthrough of the Cloud Run Functions and a data analysis segment comparing the solution's effectiveness.,,"Goran Minov is a Cyber Security Architect and 8x Certified Professional, holding key Google Cloud credentials including Professional Cloud Architect, DevOps, and Database Engineer. Specialising in Identity & Access Management (IAM), he currently serves as a Senior Technical Account Manager at Okta, where he helps customers automate and secure their identity infrastructure.

A passionate community leader, Goran has been an Organiser for GDG London since 2019, helping grow one of the largest developer communities in the UK. He is also the Founder of The Cloud Circuit, an independent event series connecting London’s cloud community, and a Co-founder of The Android Circuit. Beyond organising, he actively mentors the next generation of developers through the GDG Academy.

As a speaker, Goran regularly shares his expertise on Cloud Security and Zero Trust Architecture. He has delivered workshops and talks at major venues including Droidcon London and DevFest."
,confirmed,Jagadeesh Devaraj,3,1,ING,Jagadeesh Devaraj.png,https://www.linkedin.com/in/rdjagadeesh?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,,,,Catch Me If You Can: Hunting Misconfigurations Before They Break Prod,"Outages don’t start in production—they start with a misconfiguration no one noticed.

 
Join Jagadeesh Devaraj (JD) at SREday as he reveals how teams can detect misconfigs, drift, and risky changes beforethey become incidents.

Discover a practical, platform‑agnostic approach using Policy‑as‑Code, CI/CD sensors, and Closed Control Loops (CCL) to turn early signals into action. This session distills real lessons, emerging patterns, and powerful strategies to help engineers build reliability by default—without slowing delivery.

If you care about catching issues earlier, reducing blast radius, and preventing the next “worked‑on‑my‑machine” disaster, this talk is for you.

Come learn how to hunt misconfigurations before they hunt you.",,"Jagadeesh Devaraj is an Engineering Lead for SRE and Engineering Excellence at ING, with over 17 years of experience in cloud architecture and platform engineering. He has led large scale resilience, security, and cloud modernization initiatives across financial services, technology, and global enterprises."
,confirmed,Israel Blancas,3,1,Coralogix,Israel Blancas.png,https://www.linkedin.com/in/iblancasa,,,,From Data to Diagnosis: Leveraging Observability for Application Success,"This talk combines multiple open source projects and show how some real environments are environments are observed on production: OpenTelemetry, Prometheus, Jaeger, Istio, Kiali and Kubernetes. What else can you ask for?",,Software Engineer @ Coralogix doing observability stuff. Google Developer Expert in Google Cloud. 
,confirmed,Charles Weir,3,1,Lancaster University,Charles Weir.png,https://www.linkedin.com/in/charlesweir/,,,,Overcome Disasters Using Cyber Continuity,"Major software disasters may be almost inevitable, but organisations and ecosystems can survive them. Learn how cyber continuity techniques can prepare your systems to limit damage and support recovery.",,"I am passionate about improving the effectiveness of software development teams. From working with me, more than a hundred project teams have become more productive, been more reliable, and had more fun.

As mentor, technical lead, manager, author or consultant, I deliver. Whether the need is for team agreement, technical change management, software architecture or improved processes, my engaging approach and positive drive get the results needed. 

I helped introduce object-oriented and agile methods to the UK; was technical lead for the world’s first smartphone; and led a company providing outsourced app development for fifteen years. That company, Penrillian, was praised both for effective delivery of superb software and for being a great place to work. My book, Small Memory Software, is the only general purpose guide for people working with software memory limitations. 

I am currently based near England's Lake District, and working with one of Britain's top academic Software Security teams. We’re creating techniques to help software developers to create the secure software we need for the 21st century."
,confirmed,Spiros Economakis,3,1,NOFire AI,Spiros Economakis.png,https://www.linkedin.com/in/spirosoik/,,spirosoik,,How AI is redefining SRE and Customer Experience,"AI is reshaping SRE, but the real opportunity isn’t faster RCA, it’s building proactive, customer-centered reliability. This talk explores how AI and culture together move us from firefighting to foresight.",,"Spiros Economakis is the founder and CEO of NOFire.ai, where he’s rethinking how AI can help engineering teams build reliable systems that don’t just recover faster but fail less often.

He’s spent over fifteen years as an engineer and leader across startups and large-scale platforms, bridging the gap between DevOps, SRE, and AI. His writing on Reliability Engineering has influenced how teams think about ownership, causality, and the future of observability.

Spiros speaks and writes with a rare blend of technical depth and human perspective always focused on one thing: how teams can understand systems deeply enough to build with confidence."
,confirmed,Poone Mokari,3,1,Ewake.ai,Poone Mokari.png,https://www.linkedin.com/in/pmokari/,,,,Listen to Production the Way It Deserves,"Production today is messy. There’s noise, complexity, and a constant stream of change. And while we’ve come a long way with observability, it still leans heavily on human foresight. Logs, metrics, alerts, they’re all things we had to think of ahead of time. But when we don’t? That’s where blind spots are born.

Ambient agents try to shift that model. These are always-on, proactive teammates who don’t wait for a prompt. They listen to everything happening in production. They surface things we’d likely miss.

In this talk, we’ll dive into what it takes to bring an ambient agent into your stack, how it listens, learns, and acts, and why this might just be the layer of intelligence your system’s been missing.",,"Pooné Mokari is the CEO and co-founder of Ewake.ai, an AI Reliability Teammate on a mission to bring real peace of mind to engineering teams. Drawing on her experience as an SRE at Criteo, she founded Ewake to offer engineers their dream teammate, which investigates issues reactively and watches production proactively. Throughout her career, she was active as a speaker in different tech conferences, such as Devoxx Belgium and Devoxx France. She’s also been engaged in mentoring women in tech."
